window_id	hetA	hetB	hetAB	fixed	multiallelic	missing	pi_A	pi_B	d_xy	f_st
chr1_3833600_3865600	0.014469375	0.0153540625	0.0035478125	0.0085725	0.0	0.0	0.01801719	0.01890187	0.02525812	0.15551133
chr1_3840000_3872000	0.01422375	0.0162515625	0.0038365625	0.007580625	0.0	0.0	0.01806031	0.02008813	0.02473656	0.12924536
chr1_3846400_3878400	0.014538125	0.0156653125	0.0034228125	0.0078396875	0.0	0.0	0.01796094	0.01908813	0.02465281	0.14193265
chr1_3852800_3884800	0.0146109375	0.0156221875	0.003400625	0.00810875	0.0	0.0	0.01801156	0.01902281	0.02492562	0.1475143
chr1_3859200_3891200	0.0148940625	0.015975	0.0032215625	0.008844375	0.0	0.0	0.01811562	0.01919656	0.02588969	0.16238575
chr1_3865600_3897600	0.0147	0.0152028125	0.002789375	0.0096053125	0.0	0.0	0.01748938	0.01799219	0.02595141	0.18791972
chr1_3872000_3904000	0.014755	0.0148603125	0.0028146875	0.0098028125	0.0	0.0	0.01756969	0.017675	0.02601781	0.19237936
chr1_3878400_3910400	0.0148078125	0.0146265625	0.002865625	0.010055625	0.0	0.0	0.01767344	0.01749219	0.02620562	0.19691969
chr1_3884800_3916800	0.014694375	0.0151009375	0.002971875	0.0098265625	0.0	0.0	0.01766625	0.01807281	0.02621016	0.18921707
chr1_3891200_3923200	0.0145515625	0.01514125	0.003084375	0.0097628125	0.0	0.0	0.01763594	0.01822562	0.02615141	0.18648416
chr1_3897600_3929600	0.0150809375	0.01567875	0.0032578125	0.01014625	0.0	0.0	0.01833875	0.01893656	0.027155	0.18599806
chr1_3904000_3936000	0.0153225	0.015583125	0.00324125	0.010214375	0.0	0.0	0.01856375	0.01882438	0.02728781	0.18689418
chr1_3910400_3942400	0.0151684375	0.015760625	0.0032734375	0.0100084375	0.0	0.0	0.01844187	0.01903406	0.02710969	0.18259876
chr1_3916800_3948800	0.015125	0.01524125	0.003109375	0.0100215625	0.0	0.0	0.01823438	0.01835062	0.02675937	0.18793604
chr1_3923200_3955200	0.0152490625	0.015044375	0.003080625	0.01026125	0.0	0.0	0.01832969	0.018125	0.02694828	0.19304514
chr1_3929600_3961600	0.0147453125	0.015486875	0.0031534375	0.009670625	0.0	0.0	0.01789875	0.01864031	0.02636344	0.18134375
chr1_3936000_3968000	0.0144703125	0.01552875	0.003171875	0.009415	0.0	0.0	0.01764219	0.01870062	0.02600047	0.17724095
chr1_3942400_3974400	0.014071875	0.0148646875	0.002978125	0.0091721875	0.0	0.0	0.01705	0.01784281	0.02512953	0.18045699
chr1_3948800_3980800	0.014663125	0.0139896875	0.002836875	0.009676875	0.0	0.0	0.0175	0.01682656	0.02542172	0.19392838
chr1_3955200_3987200	0.01480375	0.013635625	0.0027175	0.0097734375	0.0	0.0	0.01752125	0.01635312	0.02535187	0.19898021
chr1_3961600_3993600	0.014546875	0.0135478125	0.0026696875	0.0100196875	0.0	0.0	0.01721656	0.0162175	0.02540188	0.20619836
chr1_3968000_4000000	0.014008125	0.014008125	0.00265	0.0098684375	0.0	0.0	0.01665812	0.01665812	0.02520156	0.20409712
chr1_3974400_4006400	0.0143809375	0.014495	0.0028540625	0.009390625	0.0	0.0	0.017235	0.01734906	0.02525562	0.18716874
chr1_3980800_4012800	0.0143903125	0.0155615625	0.0030375	0.0093484375	0.0	0.0	0.01742781	0.01859906	0.02584313	0.1785296
chr1_3987200_4019200	0.0145003125	0.0160375	0.0032453125	0.0088409375	0.0	0.0	0.01774563	0.01928281	0.0257325	0.16313706
chr1_3993600_4025600	0.0147159375	0.0156290625	0.00318875	0.0087603125	0.0	0.0	0.01790469	0.01881781	0.02552719	0.16327625
chr1_4000000_4032000	0.0155728125	0.015498125	0.003095625	0.0094390625	0.0	0.0	0.01866844	0.01859375	0.02652234	0.17476511
chr1_4006400_4038400	0.015859375	0.015690625	0.0031634375	0.0102309375	0.0	0.0	0.01902281	0.01885406	0.02758766	0.18590051
chr1_4012800_4044800	0.015450625	0.0159215625	0.003125625	0.0099403125	0.0	0.0	0.01857625	0.01904719	0.02718922	0.18211584
chr1_4019200_4051200	0.014944375	0.0157040625	0.0030425	0.00978375	0.0	0.0	0.01798687	0.01874656	0.02662922	0.18362781
chr1_4025600_4057600	0.0151521875	0.015958125	0.0030371875	0.009708125	0.0	0.0	0.01818938	0.01899531	0.02678187	0.18048852
chr1_4032000_4064000	0.015209375	0.0157190625	0.003003125	0.009829375	0.0	0.0	0.0182125	0.01872219	0.02679516	0.18398926
chr1_4038400_4070400	0.01521875	0.015838125	0.003044375	0.009420625	0.0	0.0	0.01826312	0.0188825	0.02647125	0.1753492
chr1_4044800_4076800	0.0152246875	0.0157490625	0.0030584375	0.00972625	0.0	0.0	0.01828313	0.0188075	0.02674234	0.1809991
chr1_4051200_4083200	0.01600125	0.0154215625	0.00296	0.0108075	0.0	0.0	0.01896125	0.01838156	0.02799891	0.19985948
chr1_4057600_4089600	0.0159875	0.015255625	0.0028796875	0.011026875	0.0	0.0	0.01886719	0.01813531	0.02808828	0.20577649
chr1_4064000_4096000	0.0155990625	0.0156009375	0.003003125	0.01093	0.0	0.0	0.01860219	0.01860406	0.02803156	0.20217645
chr1_4070400_4102400	0.015156875	0.0157384375	0.00294125	0.0113115625	0.0	0.0	0.01809812	0.01867969	0.02822984	0.21109395
chr1_4076800_4108800	0.01546375	0.015104375	0.0028996875	0.011185	0.0	0.0	0.01836344	0.01800406	0.02791891	0.21116265
chr1_4083200_4115200	0.0146646875	0.01518875	0.0030203125	0.0099946875	0.0	0.0	0.017685	0.01820906	0.02643156	0.19118521
chr1_4089600_4121600	0.01511875	0.015025625	0.00323125	0.0099375	0.0	0.0	0.01835	0.01825688	0.02662531	0.18522372
chr1_4096000_4128000	0.014729375	0.0142034375	0.003	0.00922	0.0	0.0	0.01772937	0.01720344	0.02518641	0.18099638
chr1_4102400_4134400	0.0151609375	0.0140009375	0.0030315625	0.00873375	0.0	0.0	0.0181925	0.0170325	0.02483047	0.17006279
chr1_4108800_4140800	0.01488625	0.0139734375	0.0030653125	0.008516875	0.0	0.0	0.01795156	0.01703875	0.02447938	0.16639196
chr1_4115200_4147200	0.015208125	0.01439125	0.0029665625	0.0093103125	0.0	0.0	0.01817469	0.01735781	0.02559328	0.18051464
chr1_4121600_4153600	0.0140534375	0.0143659375	0.00269125	0.0089246875	0.0	0.0	0.01674469	0.01705719	0.02448	0.1831534
chr1_4128000_4160000	0.0150040625	0.0140775	0.00278375	0.0093821875	0.0	0.0	0.01778781	0.01686125	0.02531484	0.18739278
chr1_4134400_4166400	0.0147309375	0.013915625	0.0027065625	0.0093859375	0.0	0.0	0.0174375	0.01662219	0.0250625	0.19083411
chr1_4140800_4172800	0.014430625	0.014408125	0.0028384375	0.0090525	0.0	0.0	0.01726906	0.01724656	0.02489109	0.18110271
chr1_4147200_4179200	0.014533125	0.014245	0.003078125	0.0084371875	0.0	0.0	0.01761125	0.01732313	0.02436531	0.16489858
chr1_4153600_4185600	0.0152553125	0.01489875	0.0033153125	0.009053125	0.0	0.0	0.01857063	0.01821406	0.02578781	0.16739337
chr1_4160000_4192000	0.0146984375	0.0153715625	0.0034565625	0.0088671875	0.0	0.0	0.018155	0.01882813	0.02563047	0.16179909
chr1_4166400_4198400	0.01529375	0.015634375	0.003533125	0.009478125	0.0	0.0	0.01882687	0.0191675	0.02670875	0.16872131
chr1_4172800_4204800	0.0155921875	0.0152709375	0.0032134375	0.009879375	0.0	0.0	0.01880562	0.01848438	0.02691766	0.18156666
chr1_4179200_4211200	0.0150921875	0.015923125	0.0033090625	0.00965625	0.0	0.0	0.01840125	0.01923219	0.02681844	0.17534112
chr1_4185600_4217600	0.014465	0.0153771875	0.003141875	0.008784375	0.0	0.0	0.01760688	0.01851906	0.02527641	0.16644078
chr1_4192000_4224000	0.0145996875	0.01518	0.003116875	0.0086703125	0.0	0.0	0.01771656	0.01829688	0.02511859	0.16491174
chr1_4198400_4230400	0.0140234375	0.01573	0.0031634375	0.00819625	0.0	0.0	0.01718688	0.01889344	0.02465469	0.15492571
chr1_4204800_4236800	0.014205	0.016104375	0.0032571875	0.00853125	0.0	0.0	0.01746219	0.01936156	0.02531453	0.15786011
chr1_4211200_4243200	0.0150934375	0.015198125	0.003105625	0.009435625	0.0	0.0	0.01819906	0.01830375	0.02613422	0.17759838
chr1_4217600_4249600	0.01525625	0.0158475	0.0032725	0.00946125	0.0	0.0	0.01852875	0.01912	0.02664937	0.17207721
chr1_4224000_4256000	0.015386875	0.016164375	0.00315125	0.0100196875	0.0	0.0	0.01853812	0.01931563	0.02737094	0.18238582
chr1_4230400_4262400	0.015536875	0.0154615625	0.00305625	0.010128125	0.0	0.0	0.01859313	0.01851781	0.02715547	0.18813877
chr1_4236800_4268800	0.0151971875	0.0153971875	0.0033025	0.00943	0.0	0.0	0.01849969	0.01869969	0.02637844	0.17294516
chr1_4243200_4275200	0.0146715625	0.015665625	0.0034125	0.0082546875	0.0	0.0	0.01808406	0.01907812	0.02512953	0.14981348
chr1_4249600_4281600	0.015294375	0.015010625	0.003265625	0.009326875	0.0	0.0	0.01856	0.01827625	0.02611219	0.17278263
chr1_4256000_4288000	0.0151278125	0.015225625	0.0033278125	0.0095353125	0.0	0.0	0.01845562	0.01855344	0.02637594	0.17538609
chr1_4262400_4294400	0.014793125	0.0149446875	0.00329	0.009455	0.0	0.0	0.01808313	0.01823469	0.02596891	0.17698586
chr1_4268800_4300800	0.0151559375	0.014810625	0.0031015625	0.0103096875	0.0	0.0	0.0182575	0.01791219	0.02684375	0.19495168
chr1_4275200_4307200	0.0150025	0.0144690625	0.002923125	0.0105	0.0	0.0	0.01792563	0.01739219	0.02669734	0.20376903
chr1_4281600_4313600	0.0149775	0.0145521875	0.0030690625	0.00978375	0.0	0.0	0.01804656	0.01762125	0.02608312	0.18783638
chr1_4288000_4320000	0.0149253125	0.0143375	0.0031825	0.0092246875	0.0	0.0	0.01810781	0.01752	0.02544734	0.17644973
chr1_4294400_4326400	0.0153046875	0.014448125	0.00331375	0.009316875	0.0	0.0	0.01861844	0.01776187	0.02585016	0.17393166
chr1_4300800_4332800	0.0148215625	0.0145825	0.0032890625	0.008754375	0.0	0.0	0.01811062	0.01787156	0.02510094	0.16499223
chr1_4307200_4339200	0.015345625	0.0148228125	0.00342	0.0089415625	0.0	0.0	0.01876563	0.01824281	0.02573578	0.16346203
chr1_4313600_4345600	0.0150646875	0.014636875	0.003303125	0.0085290625	0.0	0.0	0.01836781	0.01794	0.02503141	0.15925564
chr1_4320000_4352000	0.0151315625	0.01475875	0.0031515625	0.0083121875	0.0	0.0	0.01828312	0.01791031	0.02483312	0.15691663
chr1_4326400_4358400	0.0150675	0.0149959375	0.0031275	0.0081871875	0.0	0.0	0.018195	0.01812344	0.02478266	0.15424197
chr1_4332800_4364800	0.01473	0.0152975	0.003154375	0.0080090625	0.0	0.0	0.01788438	0.01845187	0.0246	0.15038945
chr1_4339200_4371200	0.0140003125	0.0156159375	0.0029753125	0.0083334375	0.0	0.0	0.01697563	0.01859125	0.02462922	0.16140888
chr1_4345600_4377600	0.01378375	0.016126875	0.00297875	0.0090234375	0.0	0.0	0.0167625	0.01910562	0.02546813	0.17358732
chr1_4352000_4384000	0.01361375	0.015898125	0.0029440625	0.0091753125	0.0	0.0	0.01655781	0.01884219	0.02540328	0.17871679
chr1_4358400_4390400	0.013678125	0.0156496875	0.0029309375	0.0091884375	0.0	0.0	0.01660906	0.01858062	0.02531781	0.17996954
chr1_4364800_4396800	0.0142871875	0.0148559375	0.0028628125	0.009420625	0.0	0.0	0.01715	0.01771875	0.02542359	0.18641144
chr1_4371200_4403200	0.0148546875	0.0143778125	0.0029465625	0.0094175	0.0	0.0	0.01780125	0.01732437	0.02550703	0.18444972
chr1_4377600_4409600	0.014884375	0.014193125	0.0027825	0.009506875	0.0	0.0	0.01766687	0.01697562	0.02543687	0.18980315
chr1_4384000_4416000	0.0148890625	0.0147384375	0.0029384375	0.0094521875	0.0	0.0	0.0178275	0.01767688	0.02573516	0.18356993
chr1_4390400_4422400	0.0145128125	0.014999375	0.0028496875	0.00942125	0.0	0.0	0.0173625	0.01784906	0.02560219	0.18506794
chr1_4396800_4428800	0.0144771875	0.015651875	0.00308125	0.00913375	0.0	0.0	0.01755844	0.01873312	0.02573891	0.17302458
chr1_4403200_4435200	0.0137675	0.015810625	0.0030171875	0.0088759375	0.0	0.0	0.01678469	0.01882781	0.02517359	0.17141385
chr1_4409600_4441600	0.01354875	0.0155171875	0.0031325	0.0084225	0.0	0.0	0.01668125	0.01864969	0.02452172	0.16251971
chr1_4416000_4448000	0.01386625	0.01437375	0.002958125	0.0083671875	0.0	0.0	0.01682437	0.01733188	0.02396625	0.16782141
chr1_4422400_4454400	0.014114375	0.01451875	0.00299375	0.008566875	0.0	0.0	0.01710813	0.0175125	0.02438031	0.16958237
chr1_4428800_4460800	0.0141209375	0.0142621875	0.0028653125	0.0092109375	0.0	0.0	0.01698625	0.0171275	0.02483516	0.18567456
chr1_4435200_4467200	0.0143603125	0.0143359375	0.0030171875	0.0087778125	0.0	0.0	0.0173775	0.01735313	0.02463453	0.17307719
chr1_4441600_4473600	0.01433625	0.013991875	0.00299	0.0085196875	0.0	0.0	0.01732625	0.01698188	0.02417875	0.16995419
chr1_4448000_4480000	0.0146384375	0.0146265625	0.003088125	0.0089878125	0.0	0.0	0.01772656	0.01771469	0.02516437	0.17357458
chr1_4454400_4486400	0.014215	0.0143275	0.002955625	0.00937375	0.0	0.0	0.01717063	0.01728312	0.02512281	0.18644613
chr1_4460800_4492800	0.014195	0.0144103125	0.0029828125	0.0090834375	0.0	0.0	0.01717781	0.01739312	0.0248775	0.18006407
chr1_4467200_4499200	0.0143809375	0.0144275	0.0029525	0.009394375	0.0	0.0	0.01733344	0.01738	0.02527484	0.18573376
chr1_4473600_4505600	0.0149065625	0.015049375	0.003165	0.0095875	0.0	0.0	0.01807156	0.01821438	0.02614797	0.18073674
chr1_4480000_4512000	0.0143140625	0.0154275	0.0031309375	0.009385625	0.0	0.0	0.017445	0.01855844	0.02582188	0.17844632
chr1_4486400_4518400	0.0146884375	0.01585	0.0031890625	0.009449375	0.0	0.0	0.0178775	0.01903906	0.02631312	0.17544325
chr1_4492800_4524800	0.0144609375	0.015906875	0.003446875	0.0090984375	0.0	0.0	0.01790781	0.01935375	0.02600578	0.16522331
chr1_4499200_4531200	0.0146025	0.015715	0.003395625	0.009661875	0.0	0.0	0.01799813	0.01911062	0.02651844	0.17669331
chr1_4505600_4537600	0.0143703125	0.01575875	0.0032565625	0.0098453125	0.0	0.0	0.01762688	0.01901531	0.02653812	0.18317362
chr1_4512000_4544000	0.0145103125	0.0146234375	0.0031359375	0.00971625	0.0	0.0	0.01764625	0.01775938	0.02585109	0.18708483
chr1_4518400_4550400	0.0145525	0.0146021875	0.0030865625	0.0095396875	0.0	0.0	0.01763906	0.01768875	0.02566031	0.18457126
chr1_4524800_4556800	0.0143346875	0.014778125	0.0027853125	0.0096128125	0.0	0.0	0.01712	0.01756344	0.02556187	0.19159585
chr1_4531200_4563200	0.014353125	0.01522875	0.002981875	0.008954375	0.0	0.0	0.017335	0.01821063	0.02523625	0.17353167
chr1_4537600_4569600	0.0140434375	0.014905625	0.0029346875	0.00851125	0.0	0.0	0.01697813	0.01784031	0.02445312	0.16826341
chr1_4544000_4576000	0.0140190625	0.0152446875	0.0030071875	0.00865125	0.0	0.0	0.01702625	0.01825188	0.02478672	0.16847431
chr1_4550400_4582400	0.013974375	0.0149075	0.0030021875	0.0086878125	0.0	0.0	0.01697656	0.01790969	0.02462984	0.17081551
chr1_4556800_4588800	0.0146840625	0.0143584375	0.003073125	0.0087909375	0.0	0.0	0.01775719	0.01743156	0.02484875	0.17091991
chr1_4563200_4595200	0.014775625	0.014209375	0.0030525	0.0094115625	0.0	0.0	0.01782813	0.01726187	0.02543031	0.18348466
chr1_4569600_4601600	0.01502875	0.0145690625	0.003125	0.0100584375	0.0	0.0	0.01815375	0.01769406	0.02641984	0.19159264
chr1_4576000_4608000	0.0145065625	0.0145490625	0.003205	0.0101690625	0.0	0.0	0.01771156	0.01775406	0.02629937	0.19455226
chr1_4582400_4614400	0.0142684375	0.01473625	0.00323875	0.0100290625	0.0	0.0	0.01750719	0.017975	0.02615078	0.19160004
chr1_4588800_4620800	0.0139196875	0.0149578125	0.003263125	0.0100721875	0.0	0.0	0.01718281	0.01822094	0.0261425	0.19251329
chr1_4595200_4627200	0.013056875	0.0152271875	0.003106875	0.0093725	0.0	0.0	0.01616375	0.01833406	0.02506797	0.18477416
chr1_4601600_4633600	0.012759375	0.015076875	0.003033125	0.0093709375	0.0	0.0	0.0157925	0.01811	0.02480563	0.18809787
chr1_4608000_4640000	0.01306875	0.0161003125	0.0030234375	0.0092871875	0.0	0.0	0.01609219	0.01912375	0.02538344	0.18086101
chr1_4614400_4646400	0.0135446875	0.0162853125	0.0030571875	0.0093278125	0.0	0.0	0.01660187	0.0193425	0.02577141	0.1782941
chr1_4620800_4652800	0.0137803125	0.01629875	0.0029684375	0.0096359375	0.0	0.0	0.01674875	0.01926719	0.02615969	0.18456309
chr1_4627200_4659200	0.01435	0.0161546875	0.002863125	0.0098840625	0.0	0.0	0.01721312	0.01901781	0.02656797	0.18916417
chr1_4633600_4665600	0.01492125	0.0161090625	0.0031346875	0.009635	0.0	0.0	0.01805594	0.01924375	0.0267175	0.17782956
chr1_4640000_4672000	0.0149496875	0.0153853125	0.0030084375	0.0096409375	0.0	0.0	0.01795812	0.01839375	0.02631266	0.18289463
chr1_4646400_4678400	0.0147278125	0.0152703125	0.002934375	0.0098953125	0.0	0.0	0.01766219	0.01820469	0.02636156	0.19027249
chr1_4652800_4684800	0.0147675	0.0158671875	0.00298125	0.009734375	0.0	0.0	0.01774875	0.01884844	0.02654234	0.18384418
chr1_4659200_4691200	0.0145915625	0.0157509375	0.00298	0.0103325	0.0	0.0	0.01757156	0.01873094	0.02699375	0.19586887
chr1_4665600_4697600	0.014415	0.0148840625	0.002510625	0.0100109375	0.0	0.0	0.01692562	0.01739469	0.02591578	0.20326024
chr1_4672000_4704000	0.0148021875	0.0147753125	0.0026571875	0.0098403125	0.0	0.0	0.01745937	0.0174325	0.02595766	0.19610645
chr1_4678400_4710400	0.01506875	0.0149353125	0.002875	0.0094175	0.0	0.0	0.01794375	0.01781031	0.02585703	0.18246648
chr1_4684800_4716800	0.0148671875	0.014381875	0.002800625	0.0094053125	0.0	0.0	0.01766781	0.0171825	0.02543016	0.18679142
chr1_4691200_4723200	0.0151221875	0.0145265625	0.003003125	0.0085690625	0.0	0.0	0.01812531	0.01752969	0.024895	0.16542805
chr1_4697600_4729600	0.0146465625	0.015663125	0.003395	0.00857125	0.0	0.0	0.01804156	0.01905812	0.02542359	0.15631598
chr1_4704000_4736000	0.014645625	0.016126875	0.0035215625	0.0084834375	0.0	0.0	0.01816719	0.01964844	0.02563047	0.15094104
chr1_4710400_4742400	0.0144996875	0.0158603125	0.003609375	0.008159375	0.0	0.0	0.01810906	0.01946969	0.02514406	0.14464348
chr1_4716800_4748800	0.0145178125	0.0158146875	0.0035425	0.0079846875	0.0	0.0	0.01806031	0.01935719	0.02492219	0.14240903
chr1_4723200_4755200	0.0145609375	0.0159578125	0.0037265625	0.0082903125	0.0	0.0	0.0182875	0.01968438	0.02541297	0.14475648
chr1_4729600_4761600	0.0149303125	0.0158	0.0035415625	0.0087528125	0.0	0.0	0.01847187	0.01934156	0.02588875	0.15586477
chr1_4736000_4768000	0.014503125	0.0157903125	0.0034459375	0.008886875	0.0	0.0	0.01794906	0.01923625	0.02575656	0.16153398
chr1_4742400_4774400	0.014281875	0.0156015625	0.0032559375	0.0086615625	0.0	0.0	0.01753781	0.0188575	0.02523125	0.16195654
chr1_4748800_4780800	0.014294375	0.0162559375	0.0033190625	0.008620625	0.0	0.0	0.01761344	0.019575	0.02555531	0.15767076
chr1_4755200_4787200	0.0140296875	0.0159721875	0.0029965625	0.008665625	0.0	0.0	0.01702625	0.01896875	0.02516484	0.16605541
chr1_4761600_4793600	0.014114375	0.015873125	0.0030240625	0.00854	0.0	0.0	0.01713844	0.01889719	0.02504578	0.16319968
chr1_4768000_4800000	0.014318125	0.0157365625	0.003025625	0.0084240625	0.0	0.0	0.01734375	0.01876219	0.02496422	0.16066252
chr1_4774400_4806400	0.014096875	0.0162021875	0.0029965625	0.009018125	0.0	0.0	0.01709344	0.01919875	0.02566594	0.1716388
chr1_4780800_4812800	0.014655	0.0154434375	0.00298	0.0094934375	0.0	0.0	0.017635	0.01842344	0.02603266	0.18164091
chr1_4787200_4819200	0.01459125	0.0149365625	0.00278875	0.0094996875	0.0	0.0	0.01738	0.01772531	0.02565797	0.1875769
chr1_4793600_4825600	0.0145628125	0.0149053125	0.002820625	0.0095603125	0.0	0.0	0.01738344	0.01772594	0.02570469	0.18839845
chr1_4800000_4832000	0.014525625	0.014734375	0.0026971875	0.009954375	0.0	0.0	0.01722281	0.01743156	0.02593297	0.19893098
chr1_4806400_4838400	0.0147959375	0.014316875	0.0027490625	0.0097603125	0.0	0.0	0.017545	0.01706594	0.02569125	0.19503302
chr1_4812800_4844800	0.01460375	0.0149053125	0.00286875	0.00962125	0.0	0.0	0.0174725	0.01777406	0.02581016	0.18849255
chr1_4819200_4851200	0.01472	0.015599375	0.0031384375	0.0093325	0.0	0.0	0.01785844	0.01873781	0.02606141	0.17500826
chr1_4825600_4857600	0.0146221875	0.0155884375	0.00312625	0.009376875	0.0	0.0	0.01774844	0.01871469	0.02604531	0.17647463
chr1_4832000_4864000	0.0142634375	0.015159375	0.0031346875	0.008919375	0.0	0.0	0.01739813	0.01829406	0.02519812	0.1708017
chr1_4838400_4870400	0.0147834375	0.0150165625	0.0029615625	0.0096475	0.0	0.0	0.017745	0.01797813	0.02602828	0.186073
chr1_4844800_4876800	0.0146478125	0.014478125	0.00283875	0.0098659375	0.0	0.0	0.01748656	0.01731687	0.02584828	0.19529632
chr1_4851200_4883200	0.0150465625	0.01441625	0.002993125	0.010099375	0.0	0.0	0.01803969	0.01740938	0.02632734	0.19528806
chr1_4857600_4889600	0.0148725	0.0143009375	0.002995	0.0097121875	0.0	0.0	0.0178675	0.01729594	0.02579641	0.189374
chr1_4864000_4896000	0.0151740625	0.01482375	0.00294125	0.0100403125	0.0	0.0	0.01811531	0.017765	0.02650984	0.19279383
chr1_4870400_4902400	0.0148865625	0.0150965625	0.0029640625	0.0096903125	0.0	0.0	0.01785063	0.01806063	0.02616391	0.18604636
chr1_4876800_4908800	0.0145146875	0.0146771875	0.002905	0.00925	0.0	0.0	0.01741969	0.01758219	0.02529844	0.18218722
chr1_4883200_4915200	0.014003125	0.0147696875	0.002858125	0.00897875	0.0	0.0	0.01686125	0.01762781	0.02479422	0.17958883
chr1_4889600_4921600	0.014726875	0.0149959375	0.003005625	0.0091471875	0.0	0.0	0.0177325	0.01800156	0.02551141	0.17622533
chr1_4896000_4928000	0.0147921875	0.01542125	0.0032753125	0.0089203125	0.0	0.0	0.0180675	0.01869656	0.02566469	0.16533944
chr1_4902400_4934400	0.0142809375	0.0158546875	0.0034196875	0.0087840625	0.0	0.0	0.01770063	0.01927437	0.02556172	0.16059808
chr1_4908800_4940800	0.0148371875	0.01614	0.003463125	0.00897125	0.0	0.0	0.01830031	0.01960313	0.02619141	0.16037191
chr1_4915200_4947200	0.0150675	0.0157384375	0.003355625	0.009459375	0.0	0.0	0.01842312	0.01909406	0.02654016	0.17178333
chr1_4921600_4953600	0.0142146875	0.015178125	0.003079375	0.0094046875	0.0	0.0	0.01729406	0.0182575	0.02564078	0.18115208
chr1_4928000_4960000	0.0141734375	0.0146484375	0.0030025	0.0090203125	0.0	0.0	0.01717594	0.01765094	0.0249325	0.17756271
chr1_4934400_4966400	0.014734375	0.0149040625	0.003074375	0.00870625	0.0	0.0	0.01780875	0.01797844	0.02506266	0.16689223
chr1_4940800_4972800	0.01484375	0.01600875	0.003443125	0.0084515625	0.0	0.0	0.01828688	0.01945188	0.02559938	0.1513422
