window_id,start,end,span,centre,pi_chi,pi_ros,dxy,fst,sample_cov
chr18_4394265_4431913,4394265,4431913,37648,4413089.0,0.00986974,0.00837976,0.01685383,0.29751742,0.8528333333333333
chr18_4401225_4435941,4401225,4435941,34716,4418583.0,0.01072216,0.00927545,0.01994079,0.33206812,0.8645
chr18_4409694_4439712,4409694,4439712,30018,4424703.0,0.01260556,0.00904668,0.02004348,0.2985902,0.8701666666666668
chr18_4419102_4450831,4419102,4450831,31729,4434966.5,0.01369873,0.00986782,0.02290687,0.32065577,0.8821666666666665
chr18_4422619_4454286,4422619,4454286,31667,4438452.5,0.01480496,0.01096719,0.02573011,0.33260756,0.8883333333333333
chr18_4428613_4457735,4428613,4457735,29122,4443174.0,0.01442696,0.0101919,0.02607988,0.35870533,0.9001666666666667
chr18_4431913_4461090,4431913,4461090,29177,4446501.5,0.01488162,0.00898361,0.02552871,0.36293684,0.8976666666666667
chr18_4435941_4465226,4435941,4465226,29285,4450583.5,0.01609672,0.00907124,0.02526358,0.33501763,0.8993333333333333
chr18_4439712_4468662,4439712,4468662,28950,4454187.0,0.01426248,0.01130972,0.02526476,0.32794686,0.8985000000000001
chr18_4450831_4472177,4450831,4472177,21346,4461504.0,0.0141437,0.01218267,0.02484235,0.30730169,0.8896666666666666
chr18_4454286_4475462,4454286,4475462,21176,4464874.0,0.012828,0.01202708,0.02216966,0.28158695,0.8920000000000001
chr18_4457811_4478971,4457811,4478971,21160,4468391.0,0.01366128,0.01400482,0.02300737,0.24902865,0.8915
chr18_4461090_4482956,4461090,4482956,21866,4472023.0,0.01367911,0.01458075,0.02323101,0.2435988,0.8828333333333334
chr18_4465226_4486234,4465226,4486234,21008,4475730.0,0.01415304,0.01437787,0.0228121,0.23050724,0.8878333333333334
chr18_4468662_4489468,4468662,4489468,20806,4479065.0,0.01435494,0.01335733,0.02132502,0.21229789,0.901
chr18_4472177_4493082,4472177,4493082,20905,4482629.5,0.01361876,0.01248973,0.01842474,0.17060572,0.9021666666666666
chr18_4475462_4497282,4475462,4497282,21820,4486372.0,0.01356076,0.01286716,0.01846006,0.16562786,0.8956666666666666
chr18_4478971_4500519,4478971,4500519,21548,4489745.0,0.01358117,0.01014941,0.01844227,0.2170079,0.8865
chr18_4482956_4509373,4482956,4509373,26417,4496164.5,0.01360054,0.01021695,0.01775734,0.19714752,0.8843333333333334
chr18_4486234_4512834,4486234,4512834,26600,4499534.0,0.01330937,0.01137393,0.01835022,0.19577074,0.8836666666666667
chr18_4489468_4516367,4489468,4516367,26899,4502917.5,0.01343798,0.01176953,0.01901929,0.20287531,0.8798333333333332
chr18_4493121_4522654,4493121,4522654,29533,4507887.5,0.01483509,0.01291531,0.02080528,0.19982653,0.8858333333333334
chr18_4497282_4525920,4497282,4525920,28638,4511601.0,0.01576247,0.01251093,0.02303789,0.23944286,0.8895000000000001
chr18_4500519_4529189,4500519,4529189,28670,4514854.0,0.01554164,0.01456556,0.02284642,0.20561519,0.8951666666666667
chr18_4509373_4532978,4509373,4532978,23605,4521175.5,0.01484138,0.0149173,0.0244035,0.2424509,0.8945000000000001
chr18_4512834_4541592,4512834,4541592,28758,4527213.0,0.01452528,0.01429804,0.02428791,0.25520309,0.8845000000000001
chr18_4516367_4545362,4516367,4545362,28995,4530864.5,0.01626232,0.01518099,0.02519402,0.23150944,0.8838333333333332
chr18_4522654_4550918,4522654,4550918,28264,4536786.0,0.01510405,0.01344801,0.0248783,0.27078155,0.8686666666666667
chr18_4525920_4557067,4525920,4557067,31147,4541493.5,0.01348643,0.01379778,0.02315851,0.25859364,0.8626666666666667
chr18_4529189_4560653,4529189,4560653,31464,4544921.0,0.01439386,0.01434955,0.02545335,0.27825812,0.8546666666666666
chr18_4532978_4571994,4532978,4571994,39016,4552486.0,0.01587474,0.01391634,0.02598042,0.27118336,0.8581666666666666
chr18_4541592_4575214,4541592,4575214,33622,4558403.0,0.01582959,0.01288338,0.02617817,0.2916439,0.8423333333333333
chr18_4545362_4580646,4545362,4580646,35284,4563004.0,0.01571692,0.01261406,0.02711381,0.31367586,0.8368333333333333
chr18_4550918_4586522,4550918,4586522,35604,4568720.0,0.01761183,0.01366822,0.02818094,0.28618528,0.8331666666666666
chr18_4557067_4594935,4557067,4594935,37868,4576001.0,0.01874732,0.01335113,0.02981443,0.30013319,0.7895
chr18_4560653_4598243,4560653,4598243,37590,4579448.0,0.01945077,0.01262885,0.02884434,0.28527955,0.7733333333333333
chr18_4571994_4601781,4571994,4601781,29787,4586887.5,0.01931896,0.01274999,0.02853456,0.28046569,0.7615
chr18_4575214_4607509,4575214,4607509,32295,4591361.5,0.01910309,0.01401348,0.02813853,0.25908434,0.773
chr18_4582045_4618222,4582045,4618222,36177,4600133.5,0.0186999,0.01412326,0.02716041,0.24669128,0.752
chr18_4586545_4621844,4586545,4621844,35299,4604194.5,0.01862444,0.01556006,0.02697082,0.2241916,0.7566666666666667
chr18_4594935_4626540,4594935,4626540,31605,4610737.5,0.01924296,0.01607532,0.02486658,0.16948426,0.7766666666666666
chr18_4598243_4632577,4598243,4632577,34334,4615410.0,0.01870269,0.01583655,0.02438745,0.17086727,0.7818333333333334
chr18_4601781_4635882,4601781,4635882,34101,4618831.5,0.02008923,0.01641892,0.02440415,0.14417091,0.7919999999999999
chr18_4607509_4639747,4607509,4639747,32238,4623628.0,0.02010867,0.01583603,0.02377428,0.1389796,0.8038333333333334
chr18_4618225_4648548,4618225,4648548,30323,4633386.5,0.01900469,0.01353482,0.02466703,0.20512786,0.8146666666666667
chr18_4621844_4653606,4621844,4653606,31762,4637725.0,0.01779725,0.01282122,0.02609996,0.26058765,0.8078333333333333
chr18_4626540_4657945,4626540,4657945,31405,4642242.5,0.01714612,0.01458387,0.02808637,0.27806588,0.8118333333333334
chr18_4632577_4661522,4632577,4661522,28945,4647049.5,0.01605247,0.01597871,0.02809867,0.27390418,0.8098333333333333
chr18_4635882_4668127,4635882,4668127,32245,4652004.5,0.01375881,0.01481991,0.02642646,0.29809298,0.7928333333333333
chr18_4639747_4676116,4639747,4676116,36369,4657931.5,0.0133672,0.0155391,0.026539,0.29483328,0.787
chr18_4648583_4696539,4648583,4696539,47956,4672561.0,0.01429846,0.01703677,0.02730023,0.27072838,0.7963333333333333
chr18_4653606_4699817,4653606,4699817,46211,4676711.5,0.01583392,0.0146027,0.02637133,0.26816823,0.7825
chr18_4657945_4703158,4657945,4703158,45213,4680551.5,0.01620448,0.01254779,0.02559559,0.28068478,0.7896666666666667
chr18_4661522_4706372,4661522,4706372,44850,4683947.0,0.01677113,0.01149054,0.02484977,0.27498124,0.8091666666666667
chr18_4668127_4709754,4668127,4709754,41627,4688940.5,0.01753718,0.01309461,0.02622553,0.26262063,0.8268333333333334
chr18_4676116_4713220,4676116,4713220,37104,4694668.0,0.01862652,0.01296555,0.02749003,0.27015611,0.8298333333333333
chr18_4696539_4717588,4696539,4717588,21049,4707063.5,0.01843587,0.01319215,0.02554683,0.23531485,0.8296666666666667
chr18_4699817_4721096,4699817,4721096,21279,4710456.5,0.01729011,0.01540879,0.02516297,0.21231044,0.8663333333333333
chr18_4703158_4724350,4703158,4724350,21192,4713754.0,0.01720784,0.01523712,0.02385316,0.19040694,0.875
chr18_4706373_4733869,4706373,4733869,27496,4720121.0,0.01787246,0.01562735,0.02432459,0.18441334,0.8763333333333333
chr18_4709754_4737290,4709754,4737290,27536,4723522.0,0.01853255,0.01612853,0.02408704,0.16313121,0.89
chr18_4713220_4741101,4713220,4741101,27881,4727160.5,0.01793912,0.01541426,0.02463212,0.19258434,0.8913333333333333
chr18_4717588_4744325,4717588,4744325,26737,4730956.5,0.01795062,0.01500121,0.02366225,0.17903995,0.896
chr18_4721096_4766279,4721096,4766279,45183,4743687.5,0.01749179,0.01692799,0.02288212,0.14148031,0.8948333333333333
chr18_4724350_4774701,4724350,4774701,50351,4749525.5,0.01710501,0.01867277,0.0240118,0.1461291,0.8651666666666668
chr18_4733869_4798893,4733869,4798893,65024,4766381.0,0.01627502,0.01826325,0.02361174,0.15514846,0.8566666666666667
chr18_4737290_4802373,4737290,4802373,65083,4769831.5,0.01548899,0.0179506,0.02383222,0.17539017,0.8538333333333332
chr18_4741101_4806036,4741101,4806036,64935,4773568.5,0.0173247,0.01899076,0.02405623,0.13972866,0.8398333333333333
chr18_4744325_4810887,4744325,4810887,66562,4777606.0,0.01746527,0.01914806,0.02498457,0.15425536,0.8201666666666667
chr18_4766279_4814432,4766279,4814432,48153,4790355.5,0.01909447,0.01810295,0.02539483,0.15447995,0.7865
chr18_4774701_4817948,4774701,4817948,43247,4796324.5,0.01976593,0.01810678,0.02584786,0.15432904,0.8173333333333332
chr18_4798893_4821789,4798893,4821789,22896,4810341.0,0.02020303,0.01806186,0.02691539,0.1690187,0.8201666666666667
chr18_4802373_4825205,4802373,4825205,22832,4813789.0,0.01977514,0.01713924,0.0269887,0.18772897,0.8133333333333334
chr18_4806036_4830051,4806036,4830051,24015,4818043.5,0.01826205,0.01631911,0.02552919,0.19240201,0.8193333333333334
chr18_4810887_4833807,4810887,4833807,22920,4822347.0,0.01908414,0.01630109,0.02783392,0.22275592,0.8176666666666667
chr18_4814432_4837574,4814432,4837574,23142,4826003.0,0.01781186,0.01544162,0.0275972,0.24806609,0.8206666666666667
chr18_4817948_4843999,4817948,4843999,26051,4830973.5,0.01822131,0.01562204,0.02858848,0.25635608,0.8215
chr18_4821789_4847766,4821789,4847766,25977,4834777.5,0.01794469,0.01651954,0.02889094,0.25277651,0.815
chr18_4825205_4851106,4825205,4851106,25901,4838155.5,0.01874786,0.01766395,0.02920936,0.23206566,0.8063333333333333
chr18_4830051_4854904,4830051,4854904,24853,4842477.5,0.01918712,0.0176837,0.03064174,0.24871717,0.7936666666666666
chr18_4833807_4859687,4833807,4859687,25880,4846747.0,0.01836672,0.01803591,0.02964724,0.23921151,0.8076666666666668
chr18_4837574_4863675,4837574,4863675,26101,4850624.5,0.01874158,0.01809998,0.02951219,0.23139417,0.8215
chr18_4843999_4870459,4843999,4870459,26460,4857229.0,0.0180539,0.01710793,0.02773358,0.22404895,0.7919999999999999
chr18_4847784_4890198,4847784,4890198,42414,4868991.0,0.01829305,0.01603974,0.0266174,0.21585623,0.7868333333333334
chr18_4851106_4893885,4851106,4893885,42779,4872495.5,0.01766076,0.01527405,0.02518715,0.20933473,0.788
chr18_4854904_4898334,4854904,4898334,43430,4876619.0,0.01690365,0.01514938,0.02305419,0.17982467,0.8008333333333333
chr18_4859743_4916476,4859743,4916476,56733,4888109.5,0.01701683,0.01455286,0.02248235,0.17501949,0.7718333333333334
chr18_4863675_4919968,4863675,4919968,56293,4891821.5,0.0162648,0.01351582,0.02215727,0.19615208,0.7846666666666667
chr18_4870459_4925122,4870459,4925122,54663,4897790.5,0.01720782,0.01192219,0.0223878,0.21169692,0.8061666666666667
chr18_4890198_4929661,4890198,4929661,39463,4909929.5,0.01714228,0.01182737,0.02286894,0.22445167,0.8105
chr18_4893885_4933043,4893885,4933043,39158,4913464.0,0.01697215,0.01112678,0.0237993,0.25759982,0.8241666666666667
chr18_4898334_4954221,4898334,4954221,55887,4926277.5,0.01755735,0.01103945,0.02587808,0.28822037,0.8101666666666667
chr18_4916476_4977842,4916476,4977842,61366,4947159.0,0.01702333,0.01104822,0.025031,0.28144696,0.835
chr18_4919968_5005864,4919968,5005864,85896,4962916.0,0.0180268,0.01194742,0.02608776,0.27025405,0.8256666666666667
chr18_4925147_5009546,4925147,5009546,84399,4967346.5,0.01761279,0.01346645,0.0267481,0.26505283,0.8023333333333333
chr18_4929661_5013233,4929661,5013233,83572,4971447.0,0.01807071,0.01483507,0.02786505,0.25750655,0.7921666666666667
chr18_4933043_5017909,4933043,5017909,84866,4975476.0,0.01851761,0.01572587,0.0274022,0.23089736,0.7801666666666667
chr18_4954221_5021261,4954221,5021261,67040,4987741.0,0.01761296,0.01671286,0.0264156,0.21232231,0.7903333333333333
chr18_4977842_5029412,4977842,5029412,51570,5003627.0,0.01759976,0.01662195,0.02595123,0.20529371,0.8019999999999999
chr18_5005864_5037902,5005864,5037902,32038,5021883.0,0.01481351,0.01496408,0.02278627,0.20962074,0.8171666666666667
chr18_5009546_5057852,5009546,5057852,48306,5033699.0,0.01339857,0.01358745,0.02025989,0.20048292,0.8564999999999999
chr18_5013233_5063005,5013233,5063005,49772,5038119.0,0.01127386,0.01034615,0.0200061,0.29841847,0.8736666666666667
chr18_5017909_5075436,5017909,5075436,57527,5046672.5,0.01016961,0.0075254,0.01856744,0.35454877,0.8818333333333334
chr18_5021261_5080100,5021261,5080100,58839,5050680.5,0.00900899,0.0046748,0.01708659,0.42813805,0.8863333333333333
chr18_5029412_5100259,5029412,5100259,70847,5064835.5,0.00977264,0.00473048,0.0176587,0.41778528,0.8933333333333333
chr18_5037902_5103631,5037902,5103631,65729,5070766.5,0.01256103,0.0061944,0.01983879,0.35805361,0.8923333333333333
chr18_5057852_5109989,5057852,5109989,52137,5083920.5,0.01286782,0.00695087,0.02038125,0.34571473,0.8878333333333334
chr18_5063005_5114515,5063005,5114515,51510,5088760.0,0.01406642,0.00829144,0.01769696,0.22572568,0.8758333333333334
chr18_5075436_5137566,5075436,5137566,62130,5106501.0,0.01380758,0.00923447,0.01769802,0.21140304,0.8821666666666665
chr18_5080100_5156332,5080100,5156332,76232,5118216.0,0.01366556,0.01005148,0.01780516,0.20046872,0.8778333333333334
chr18_5100259_5173776,5100259,5173776,73517,5137017.5,0.01115281,0.00911913,0.01680117,0.24743533,0.8598333333333333
chr18_5103631_5185153,5103631,5185153,81522,5144392.0,0.00922426,0.00845953,0.01747493,0.32804242,0.838
chr18_5109989_5198628,5109989,5198628,88639,5154308.5,0.00905978,0.00856704,0.01968797,0.38154503,0.8396666666666667
chr18_5114515_5202202,5114515,5202202,87687,5158358.5,0.00905877,0.00873131,0.02105376,0.40598355,0.85
chr18_5137566_5205920,5137566,5205920,68354,5171743.0,0.00964519,0.00889057,0.02282227,0.42238475,0.8171666666666667
chr18_5156332_5209996,5156332,5209996,53664,5183164.0,0.01189138,0.01029191,0.02428791,0.37299127,0.8221666666666667
chr18_5173776_5213338,5173776,5213338,39562,5193557.0,0.01441898,0.01304056,0.02607956,0.31022351,0.8313333333333334
chr18_5185153_5216689,5185153,5216689,31536,5200921.0,0.01534882,0.01313784,0.02468399,0.26820906,0.8508333333333333
chr18_5198628_5220258,5198628,5220258,21630,5209443.0,0.01563131,0.01339027,0.02415217,0.24936994,0.8453333333333333
chr18_5202202_5223675,5202202,5223675,21473,5212938.5,0.01615146,0.01413921,0.0243301,0.23267039,0.8463333333333334
chr18_5205920_5227010,5205920,5227010,21090,5216465.0,0.01645144,0.01611954,0.023623,0.18385837,0.8688333333333332
chr18_5209996_5231375,5209996,5231375,21379,5220685.5,0.01605847,0.01693074,0.02305797,0.16594027,0.8603333333333334
chr18_5213338_5236396,5213338,5236396,23058,5224867.0,0.01623025,0.01625587,0.02227393,0.15657688,0.8486666666666667
chr18_5216689_5240440,5216689,5240440,23751,5228564.5,0.01540305,0.0168278,0.02344881,0.18535389,0.8414999999999999
chr18_5220258_5245336,5220258,5245336,25078,5232797.0,0.01614307,0.01735585,0.02512372,0.19999102,0.8098333333333333
chr18_5223676_5248800,5223676,5248800,25124,5236238.0,0.01554573,0.01764398,0.0261422,0.22339735,0.8036666666666666
chr18_5227045_5253543,5227045,5253543,26498,5240294.0,0.01544052,0.0162413,0.02631177,0.24840319,0.7945
chr18_5231375_5256901,5231375,5256901,25526,5244138.0,0.01499997,0.01490357,0.02644644,0.27766104,0.805
chr18_5236396_5260281,5236396,5260281,23885,5248338.5,0.01510994,0.01511116,0.0271502,0.28488964,0.8230000000000001
chr18_5240440_5268606,5240440,5268606,28166,5254523.0,0.01596058,0.01534718,0.02604404,0.24917694,0.8131666666666666
chr18_5245336_5271820,5245336,5271820,26484,5258578.0,0.01575928,0.01516359,0.0245808,0.22774366,0.8425
chr18_5248810_5275259,5248810,5275259,26449,5262034.5,0.01534361,0.01500318,0.02361693,0.21767116,0.8531666666666666
chr18_5253543_5278480,5253543,5278480,24937,5266011.5,0.01365726,0.01386635,0.02098483,0.20787696,0.8828333333333334
chr18_5256901_5286812,5256901,5286812,29911,5271856.5,0.01273049,0.01358382,0.01926952,0.18849805,0.8976666666666667
chr18_5260281_5290109,5260281,5290109,29828,5275195.0,0.01163642,0.01311749,0.01832857,0.1938288,0.8998333333333333
chr18_5268606_5293693,5268606,5293693,25087,5281149.5,0.0117669,0.0124525,0.01825545,0.20239485,0.9239999999999999
chr18_5271820_5296924,5271820,5296924,25104,5284372.0,0.01054367,0.0119123,0.01664872,0.19445394,0.937
chr18_5275259_5300298,5275259,5300298,25039,5287778.5,0.0116579,0.01195586,0.01732717,0.18947898,0.9229999999999999
chr18_5278480_5303737,5278480,5303737,25257,5291108.5,0.01317923,0.01321192,0.01996058,0.20403467,0.916
chr18_5286812_5307078,5286812,5307078,20266,5296945.0,0.01416774,0.0138826,0.02093278,0.19759769,0.9096666666666666
chr18_5290109_5310347,5290109,5310347,20238,5300228.0,0.0139513,0.01343942,0.02039336,0.19648728,0.9068333333333334
chr18_5293693_5313751,5293693,5313751,20058,5303722.0,0.01469233,0.01461758,0.02239946,0.20900357,0.8943333333333334
chr18_5296924_5317033,5296924,5317033,20109,5306978.5,0.01557758,0.01529151,0.02357431,0.20866455,0.8805
chr18_5300298_5320739,5300298,5320739,20441,5310518.5,0.01459785,0.01456538,0.02210746,0.20512496,0.8888333333333333
chr18_5303751_5323973,5303751,5323973,20222,5313862.0,0.01422248,0.0149564,0.02067176,0.17249328,0.8926666666666667
chr18_5307106_5328541,5307106,5328541,21435,5317823.5,0.01372837,0.01556594,0.02059158,0.16869008,0.8943333333333334
chr18_5310347_5332678,5310347,5332678,22331,5321512.5,0.01366523,0.01562964,0.02078461,0.17320973,0.8798333333333332
chr18_5313751_5336341,5313751,5336341,22590,5325046.0,0.01258479,0.01489686,0.01905093,0.16193415,0.8970000000000001
chr18_5317033_5339632,5317033,5339632,22599,5328332.5,0.01284118,0.01401929,0.01965295,0.18809298,0.8918333333333334
chr18_5320739_5343038,5320739,5343038,22299,5331888.5,0.01278941,0.01440716,0.01999908,0.19051479,0.8970000000000001
chr18_5323973_5347146,5323973,5347146,23173,5335559.5,0.01289683,0.01409878,0.0199587,0.19311327,0.8931666666666667
chr18_5328541_5350506,5328541,5350506,21965,5339523.5,0.01290374,0.01380437,0.01961092,0.18980342,0.8793333333333334
chr18_5332678_5353714,5332678,5353714,21036,5343196.0,0.01254155,0.01394879,0.01908304,0.18058129,0.9013333333333332
chr18_5336341_5358025,5336341,5358025,21684,5347183.0,0.01289744,0.01494118,0.02025138,0.18530706,0.8906666666666666
chr18_5339632_5361580,5339632,5361580,21948,5350606.0,0.01259113,0.01561399,0.01993108,0.17125761,0.9051666666666667
chr18_5343038_5364864,5343038,5364864,21826,5353951.0,0.01342028,0.0157206,0.02033682,0.16519142,0.9026666666666667
chr18_5347146_5368141,5347146,5368141,20995,5357643.5,0.01424027,0.01575208,0.02188325,0.18674573,0.8971666666666666
chr18_5350506_5373355,5350506,5373355,22849,5361930.5,0.01450875,0.01442674,0.02184108,0.20307281,0.8771666666666665
chr18_5353714_5376763,5353714,5376763,23049,5365238.5,0.01525532,0.01444288,0.02242215,0.20318744,0.8596666666666666
chr18_5358025_5380454,5358025,5380454,22429,5369239.5,0.01587305,0.01390427,0.02175262,0.18732861,0.8556666666666666
chr18_5361580_5385624,5361580,5385624,24044,5373602.0,0.01682309,0.01407784,0.02118035,0.15642254,0.8416666666666667
chr18_5364864_5405688,5364864,5405688,40824,5385276.0,0.01650034,0.01405589,0.0209193,0.15584497,0.8491666666666666
chr18_5368141_5409195,5368141,5409195,41054,5388668.0,0.01626228,0.0133149,0.02112031,0.17632732,0.8466666666666667
chr18_5373392_5412804,5373392,5412804,39412,5393098.0,0.01584039,0.01440962,0.0223683,0.19318902,0.8761666666666668
chr18_5376763_5416158,5376763,5416158,39395,5396460.5,0.0153894,0.01445802,0.02193334,0.19018424,0.8823333333333333
chr18_5380454_5419581,5380454,5419581,39127,5400017.5,0.01507362,0.01458207,0.02164018,0.18680296,0.8851666666666667
