chrom	start	end	hmel	hcyd	f1	mean
16	7124127	7180659	5.6959	3.8569	3.4729	4.3419
16	7180659	7241177	6.0312	4.3098	3.5616	4.6342
16	7241516	7326049	6.716	4.6544	3.7255	5.0319
16	7326049	7379545	7.4529	4.7762	3.9306	5.3865
16	7379545	7478623	7.3494	4.6414	4.2228	5.4045
16	7478623	7535325	7.6581	4.261	4.5803	5.4998
16	7535325	7598892	7.4035	3.8116	4.7704	5.3285
16	7598893	7682837	6.6416	3.3462	4.9971	4.995
16	7682837	7751220	6.6422	3.0205	5.5924	5.085
16	7751220	7806018	6.0857	2.8772	6.2558	5.0729
16	7806018	7861704	5.3967	2.8417	6.594	4.9441
16	7861704	7959062	4.8406	2.9423	6.9274	4.9035
16	7959062	8091183	4.2477	3.4012	7.2597	4.9695
16	8091387	8203424	3.8991	3.839	6.6216	4.7866
16	8203424	8253237	3.5036	4.0319	5.7445	4.4267
16	8253237	8368381	3.0793	4.2243	5.22	4.1746
16	8368509	8436129	2.8375	4.8244	4.7631	4.1416
16	8436129	8532328	2.8668	5.7495	4.323	4.3131
16	8532328	8614275	3.134	6.6148	3.8184	4.5224
16	8614275	8734531	3.7318	7.9034	3.2134	4.9495
16	8734531	8805072	4.17	9.0214	3.2505	5.4807
16	8805072	8875137	4.1237	8.9463	3.7065	5.5922
16	8875201	8930619	3.8209	9.6431	4.4018	5.9553
16	8930619	8999560	3.4903	9.4836	5.3543	6.1094
16	8999560	9051994	3.454	8.5597	6.2207	6.0781
16	9051994	9145162	3.3953	6.8582	6.786	5.6798
16	9145384	9220222	3.2885	6.0494	6.8616	5.3998
16	9220222	9335436	3.1118	5.222	6.1088	4.8142
16	9335436	9388477	2.9128	4.3839	5.024	4.1069
16	9388477	9451621	2.7887	3.8755	4.7208	3.795
16	9451621	9517562	2.6774	3.3219	4.3662	3.4552
16	9517562	9625890	2.5264	2.5735	3.8423	2.9807
16	9625890	9739216	2.3331	1.62	3.202	2.385
16	9739216	9878916	2.1108	0.5291	2.52	1.7199
16	9878916	9982313	1.8955	0	1.911	1.2688
17	32479	124424	0.5159	0.3434	0.3556	0.405
17	124424	266617	0.941	0.7621	1.3519	1.0183
17	267553	369864	1.3871	1.1955	2.3995	1.6607
17	369864	424944	1.6713	1.4682	3.0707	2.0701
17	424973	480879	1.8715	1.6586	3.6123	2.3808
17	480879	529203	2.0592	1.8359	3.9985	2.6312
17	529203	577630	2.2389	1.9992	4.9349	3.0577
17	577630	612572	2.4239	2.1544	5.7309	3.4364
17	612572	653887	2.5861	2.3968	5.8732	3.6187
17	653887	692700	2.7409	2.4705	5.6646	3.6254
17	692700	741408	2.8909	2.3945	5.7371	3.6742
17	741408	778678	3.0201	2.3902	5.7096	3.7066
17	778678	816269	3.1168	2.4662	5.4504	3.6778
17	816269	856318	3.2298	2.6219	4.9547	3.6022
17	856318	893969	3.3567	2.855	4.3502	3.5206
17	893969	934066	3.4254	2.7414	4.9538	3.7069
17	934066	973059	3.4737	2.6616	3.7319	3.2891
17	973059	1012029	3.5475	3.1292	1.5715	2.7494
17	1012093	1103120	3.7048	3.6066	0	2.4371
17	1103120	1204513	4.0062	4.0914	0.3291	2.8089
17	1204513	1264358	3.8765	4.4052	3.9388	4.0735
17	1264422	1322320	3.5405	4.5861	6.3865	4.8377
17	1322320	1405030	3.7716	4.9597	6.768	5.1664
17	1405288	1453400	4.5442	5.1287	7.8636	5.8455
17	1453592	1530126	5.3999	3.8755	7.825	5.7001
17	1530126	1601419	6.0419	2.9545	7.1886	5.395
17	1601419	1655266	7.3752	2.3328	7.2542	5.6541
17	1655266	1720949	8.0826	1.87	5.9833	5.312
17	1720949	1765790	7.7623	1.5464	3.4459	4.2516
17	1765791	1816128	8.6418	1.3556	2.1857	4.0611
17	1816129	1873819	8.8848	1.234	3.0424	4.387
17	1873819	2030503	7.3477	1.3184	3.3292	3.9984
17	2030632	2084452	6.163	1.7262	3.281	3.7234
17	2084452	2182036	5.6176	2.4121	3.1559	3.7286
17	2182100	2234851	4.9642	2.5837	2.9514	3.4998
17	2234851	2288748	3.7325	2.07	2.9138	2.9054
17	2289113	2342994	2.8218	1.8954	2.822	2.5131
17	2343058	2402203	3.5815	1.9448	2.8052	2.7772
17	2402204	2451020	2.6672	2.1979	2.8734	2.5795
17	2451020	2527123	2.453	2.7017	3.0635	2.7394
17	2527123	2672977	4.3974	2.9924	3.6795	3.6898
17	2672977	2781301	5.9879	3.4982	4.2185	4.5682
17	2781301	2833591	5.582	3.8132	4.4313	4.6088
17	2833591	2895972	5.9539	4.3045	4.6239	4.9608
17	2895972	2967874	6.4489	4.7699	4.8228	5.3472
17	2967874	3027454	5.9544	5.8116	4.8756	5.5472
17	3027454	3161962	4.9395	6.4092	4.9271	5.4253
17	3161962	3208112	4.73	6.021	4.9645	5.2385
17	3208112	3258513	4.2971	6.129	4.979	5.1351
17	3258513	3321624	3.7097	6.1033	4.9917	4.9349
17	3321624	3375643	3.4132	6.4047	5	4.9393
17	3375694	3435032	2.7778	6.6422	5.0032	4.8077
17	3435032	3490380	2.3136	6.2763	5.0016	4.5305
17	3490444	3561116	2.0914	6.0727	4.9942	4.3861
17	3561116	3614054	2.1463	5.9399	4.9816	4.3559
17	3614054	3662015	2.402	5.5294	4.967	4.2995
17	3662143	3754945	1.9196	4.6331	4.94	3.8309
17	3754945	3894088	1.3506	3.8193	4.8798	3.3499
17	3894152	3972580	1.9489	3.4983	4.8205	3.4225
17	3972709	4043380	3.0088	3.156	4.9523	3.7057
17	4043521	4087040	3.4695	3.2101	5.0656	3.9151
17	4087040	4129635	3.6519	3.4444	5.1227	4.073
17	4129635	4170276	3.82	3.822	5.156	4.266
17	4170276	4223791	3.9999	4.4099	5.295	4.5683
17	4224412	4356031	4.7698	5.2202	7.3166	5.7689
17	4356031	4398225	5.7596	5.3917	7.5471	6.2328
17	4398225	4457027	5.9598	5.1438	6.219	5.7742
17	4457027	4504655	5.8854	4.7231	5.0226	5.2104
17	4504721	4595469	5.2968	4.6702	3.9069	4.6246
17	4595469	4649660	4.9847	4.5706	3.1061	4.2204
17	4649660	4754987	4.9373	4.272	2.7491	3.9861
17	4754987	4812016	3.685	3.6357	2.6728	3.3312
17	4812016	4867630	2.9528	3.1065	2.7022	2.9205
17	4867630	4938329	3.0542	2.9431	3.073	3.0235
17	4938529	5049923	3.7	3.3366	3.5721	3.5362
17	5049923	5151146	3.7093	3.4732	4.4846	3.889
17	5151146	5207027	5.0997	3.5675	5.5676	4.7449
17	5207027	5272795	5.3957	3.6384	6.8736	5.3026
17	5274052	5327589	8.1954	3.2306	8.2453	6.5571
17	5327653	5430979	9.6059	3.2111	7.5432	6.7867
17	5431043	5476467	8.0372	2.8451	6.2616	5.7146
17	5476467	5521936	7.6792	2.7964	5.9155	5.4637
17	5522064	5587997	7.2641	2.5573	5.9089	5.2434
17	5587997	5630149	7.3469	2.4389	4.3126	4.6995
17	5630149	5764817	7.1821	2.2504	3.3619	4.2648
17	5764817	5905735	5.9938	1.8681	4.8134	4.2251
17	5905735	5964978	4.2651	1.4324	6.3707	4.0227
17	5964978	6024206	3.4351	1.1772	6.8794	3.8305
17	6024206	6086445	2.5799	0.9798	7.1374	3.5657
17	6086573	6194661	1.6934	0.8175	7.0291	3.18
17	6194661	6263371	1.2821	0.7732	6.409	2.8214
17	6263371	6319375	1.3403	0.827	5.6414	2.6029
17	6319375	6386905	1.6829	0.9499	5.1419	2.5916
17	6386905	6460636	2.376	1.1322	4.6528	2.7203
17	6460636	6535887	2.777	0.8183	4.4826	2.6926
17	6535887	6621226	2.7766	0.5202	4.1174	2.4714
17	6621226	6733653	2.4538	0.5766	3.521	2.1838
17	6733653	6785564	2.4204	0.9454	3.2308	2.1989
17	6785564	6837652	2.375	1.332	3.1196	2.2755
17	6837652	6907924	2.1747	1.5055	2.8555	2.1785
17	6907924	7069299	1.0929	1.6648	2.4509	1.7362
17	7069299	7107808	0.3975	1.8044	2.0953	1.4324
17	7107808	7194172	0.2256	1.8929	2.049	1.3892
17	7194172	7296368	0.2807	2.0282	2.0035	1.4375
17	7296368	7407065	0.8111	2.1834	1.3867	1.4604
17	7407065	7483081	1.6725	2.3221	1.1398	1.7115
17	7483081	7603559	2.6349	2.5355	1.3356	2.1687
17	7603944	7666797	3.135	2.7137	1.8803	2.5763
17	7666990	7720827	3.4852	2.789	2.4369	2.9037
17	7721082	7782435	3.8713	2.8309	3.0108	3.2377
17	7782435	7833887	4.2841	2.8538	3.3466	3.4949
17	7833888	7919098	5.6513	2.9466	3.4207	4.0062
17	7919098	8010864	6.0145	2.9433	3.6991	4.219
17	8010864	8095505	7.3628	2.8123	4.0927	4.7559
17	8095672	8165056	7.4875	3.142	4.2462	4.9586
17	8165056	8248973	6.9536	3.1158	4.2152	4.7615
17	8248973	8328666	7.2155	3.0978	4.7843	5.0325
17	8328666	8412915	6.3777	3.3017	4.1146	4.598
17	8412915	8483247	6.2618	3.6918	4.1428	4.6988
17	8483247	8605527	5.3775	4.453	3.746	4.5255
17	8605527	8682016	4.2686	5.1257	3.5325	4.3089
17	8682080	8752837	4.0151	5.2166	1.9291	3.7203
17	8753093	8807964	4.3648	5.7238	0.9709	3.6865
17	8807964	8898687	5.0848	6.272	0.2336	3.8635
17	8898687	8950235	5.2874	6.168	0	3.8185
17	8950235	9013995	5.4315	5.7685	0	3.7333
17	9013995	9098132	5.6643	5.7124	0.0932	3.8233
17	9098260	9229202	6.1008	5.9162	1.2218	4.4129
17	9229202	9323033	6.6694	6.2276	3.2118	5.3696
17	9323033	9373984	7.2653	6.2844	5.2452	6.265
17	9373984	9419500	7.2438	6.5278	6.6152	6.7956
17	9419500	9479834	7.5941	6.8108	6.1162	6.8404
17	9479834	9520868	7.5547	6.4511	6.1027	6.7028
17	9520868	9583482	7.2527	6.3521	6.5453	6.7167
17	9583482	9710781	6.8765	6.6613	8.1937	7.2439
17	9710845	9794582	6.4935	6.0778	8.3046	6.9586
17	9794582	9896900	5.6167	5.4619	7.5539	6.2109
17	9896900	10010349	8.0821	5.0497	6.1077	6.4132
17	10010350	10126968	10.1883	4.4801	5.1025	6.5903
17	10126969	10189149	11.1802	3.218	4.4401	6.2794
17	10189500	10272473	10.4012	3.0852	3.9798	5.822
17	10272537	10343076	8.7351	3.1372	3.5643	5.1455
17	10343076	10408964	8.0761	2.9122	3.2579	4.7488
17	10409284	10562792	6.7498	3.2448	2.8974	4.2973
17	10562792	10657343	4.6688	3.598	2.5519	3.6063
17	10657343	10745399	3.6139	3.7412	2.3323	3.2291
17	10745400	10828902	2.9728	4.718	2.0932	3.2613
17	10828902	10887654	2.6923	6.7981	1.9383	3.8096
17	10887846	10955506	2.6467	7.5418	1.8356	4.008
17	10955506	11020836	2.7947	8.3655	1.761	4.3071
17	11020836	11083280	3.0502	7.5858	1.5022	4.0461
17	11083409	11141678	2.6995	7.2527	1.3859	3.7794
17	11141928	11242316	2.5842	6.511	1.3728	3.4893
17	11242316	11425260	2.5127	3.9746	1.0282	2.5052
17	11425260	11513668	2.6803	3.1849	0.5669	2.144
17	11513668	11644045	2.5445	3.4254	0.2973	2.0891
17	11644971	11706635	2.4989	3.4978	0.1259	2.0408
17	11706635	11801138	2.6114	3.4471	0.0435	2.034
17	11801139	11925739	2.9702	3.8879	0.0039	2.2873
17	11925739	12051852	3.4147	3.0964	0.0656	2.1922
17	12051852	12128094	3.5862	2.9541	0.1973	2.2458
17	12128094	12224705	3.5815	3.1032	0.3736	2.3528
17	12224705	12310303	3.8368	2.7714	0.6178	2.4087
17	12310367	12418623	3.9753	2.9676	0.8146	2.5858
17	12418623	12498095	3.6022	3.5982	0.7616	2.654
17	12498095	12595049	3.4727	3.6495	0.7605	2.6276
17	12595049	12682471	3.0768	3.3295	0.8274	2.4112
17	12682471	12817228	2.7137	3.2986	1.0076	2.34
17	12817228	12927863	2.432	2.9017	1.321	2.2183
17	12927863	13055695	2.251	2.8805	1.8779	2.3365
17	13055695	13132489	2.1629	2.8227	2.3035	2.4297
17	13132489	13173424	2.1423	2.8016	2.3851	2.443
17	13173424	13218001	2.1417	2.792	2.3657	2.4332
17	13218001	13355420	2.1828	2.7993	2.0943	2.3588
17	13355420	13436860	2.3706	2.8044	1.7955	2.3235
17	13436860	13515645	2.1444	2.6244	1.7169	2.1619
17	13515645	13577783	1.9235	2.3381	1.6825	1.9814
17	13577783	13675089	1.7708	2.1412	1.6748	1.8623
17	13675089	13748774	1.6514	2.0299	1.6602	1.7805
17	13748774	13870161	1.5174	1.9635	1.6345	1.7051
17	13870161	13952569	1.3691	1.8548	1.5987	1.6075
17	13952569	14055676	1.2352	1.747	1.5598	1.514
17	14055676	14232398	1.0351	1.5736	1.5029	1.3705
17	14232398	14358483	0.8208	1.3729	1.4449	1.2129
17	14358483	14437854	0.6769	1.2325	1.4078	1.1057
17	14437854	14525006	0.5612	1.1232	1.3791	1.0212
17	14525006	14682544	0.3927	0.9655	1.3392	0.8991
18	8854	99320	0	0	0.1871	0.0624
18	99320	238344	0	0	0.3945	0.1315
18	238568	366833	0	0	0.6359	0.212
18	366897	425735	0	0	0.8046	0.2682
18	425735	553006	0	0.3284	0.9719	0.4334
18	553006	619155	0.0678	0.6744	1.1457	0.6293
18	619155	654662	0.142	0.8561	1.2369	0.745
18	654662	691821	0.1949	0.986	1.3021	0.8277
18	691821	797253	0.2986	1.2406	1.4298	0.9897
18	797253	832430	0.4007	1.4916	1.5557	1.1493
18	832430	895390	0.4717	1.6667	1.8386	1.3257
18	895390	941556	0.5506	1.8555	2.2916	1.5659
18	941556	1010199	0.6335	2.0087	2.3888	1.677
18	1010273	1064782	0.7223	2.1877	2.1837	1.6979
18	1064782	1107609	0.7923	2.3477	2.0725	1.7375
18	1107609	1149938	0.8534	2.5014	1.9976	1.7842
18	1149938	1192666	0.9144	2.6674	1.9381	1.84
18	1192666	1304796	1.0252	2.9929	1.8726	1.9636
18	1304796	1341111	1.1312	3.1751	1.8497	2.052
18	1341111	1382547	1.1866	3.2861	1.8584	2.1104
18	1382547	1419497	1.2423	3.4941	1.757	2.1645
18	1419497	1454918	1.2938	3.7941	1.5092	2.199
18	1454918	1491691	1.345	4.3007	1.3447	2.3301
18	1491691	1538706	1.4044	4.7508	1.2631	2.4727
18	1538706	1614540	1.4913	4.9879	1.3581	2.6124
18	1614540	1681494	1.593	4.8674	1.7651	2.7418
18	1681559	1746594	1.7032	5.3564	2.3722	3.1439
18	1746594	1797582	1.802	4.9919	2.8213	3.2051
18	1797647	1847249	1.8843	4.9236	3.165	3.3243
18	1847249	1894515	1.9605	5.2381	3.4639	3.5542
18	1894515	1943323	2.0333	5.3041	3.7292	3.6889
18	1943323	2025985	2.1279	4.161	4.0403	3.4431
18	2025985	2081838	2.2222	2.6432	4.3522	3.0725
18	2081838	2137792	2.299	2.2436	4.8024	3.115
18	2137856	2198979	2.4296	2.5551	4.8628	3.2825
18	2198979	2253544	2.5613	2.2216	5.9609	3.5813
18	2253545	2346341	2.7103	1.7535	5.8005	3.4215
18	2346341	2397214	2.8383	1.687	4.2625	2.9293
18	2397214	2476618	2.9369	2.0243	3.7552	2.9055
18	2476618	2536364	3.0685	2.6865	3.3089	3.0213
18	2536364	2592938	3.455	2.923	3.0156	3.1312
18	2592938	2655383	3.7438	2.9785	2.79	3.1708
18	2655383	2715065	3.8363	2.9481	2.6349	3.1398
18	2715065	2795359	3.6779	2.803	2.5565	3.0124
18	2795359	2845616	3.5556	2.6515	2.5703	2.9258
18	2845616	2897926	3.6518	2.5804	2.2779	2.8367
18	2897926	2955686	3.7352	2.5449	1.148	2.476
18	2955686	3005410	3.7972	2.5497	1.4685	2.6051
18	3005410	3056434	3.8372	2.591	3.1577	3.1953
18	3056434	3112575	3.8609	2.6736	4.1211	3.5519
18	3112639	3210536	3.8591	2.8654	4.6077	3.7774
18	3210537	3322002	3.794	3.2586	4.8684	3.9737
18	3322002	3461496	3.7013	3.6543	5.6285	4.328
18	3461560	3505045	3.6984	3.5179	6.0959	4.4374
18	3505045	3549503	3.6806	3.6418	6.1169	4.4797
18	3549503	3597851	3.6487	3.8369	6.0104	4.4987
18	3597851	3643234	3.6392	3.8111	5.7711	4.4071
18	3643234	3775019	3.6215	3.4856	4.9527	4.0199
18	3775019	3859538	3.8254	3.7199	4.2734	3.9396
18	3859538	3949290	3.9022	3.8356	4.0377	3.9252
18	3949354	4024710	3.4735	3.7857	3.8416	3.7002
18	4024710	4130035	3.3662	3.5418	3.6594	3.5225
18	4130035	4215897	3.2771	3.0866	3.3075	3.2238
18	4215897	4298445	3.1346	2.5072	2.1704	2.604
18	4298445	4343197	2.9891	1.908	2.3444	2.4138
18	4343197	4431074	2.7978	1.1661	3.1975	2.3871
18	4431202	4477986	2.5765	0.6162	3.3897	2.1941
18	4477986	4523746	2.4326	0.3835	3.3347	2.0502
18	4523746	4583764	2.2862	0.257	3.1479	1.897
18	4583764	4650314	2.1357	0.2942	3.212	1.8806
18	4650314	4716871	2.0064	0.5556	3.3042	1.9554
18	4716935	4809166	1.8925	1.0722	3.2666	2.0771
18	4809166	4860504	1.8236	1.1403	3.1083	2.0241
18	4860504	4977835	1.7909	1.1534	3.0818	2.0087
18	4977835	5079697	1.5007	1.3556	2.9633	1.9399
18	5079697	5202382	1.0975	1.8025	2.4047	1.7683
18	5202741	5247430	0.9247	2.2609	2.1267	1.7708
18	5247430	5294779	0.8865	2.3976	2.027	1.7704
18	5294779	5334176	0.8829	2.536	1.9633	1.7941
18	5334176	5374413	0.9084	2.706	1.9318	1.8487
18	5374413	5430350	0.9763	2.9749	1.9282	1.9598
18	5430350	5534313	1.1802	3.7939	2.0073	2.3271
18	5534313	5622979	1.3648	4.2158	2.2297	2.6034
18	5622979	5694308	1.0264	3.8766	2.5264	2.4765
18	5694308	5763717	0.9503	3.72	2.8179	2.4961
18	5763790	5819357	1.1105	3.3312	2.9844	2.4753
18	5819357	5877686	1.4501	2.9785	3.0416	2.4901
18	5877686	5971802	2.1987	2.365	3.0122	2.5253
18	5971867	6069251	3.3125	1.92	3.3031	2.8452
18	6069315	6116717	3.9701	1.8107	3.451	3.0773
18	6116717	6156042	4.3214	1.8501	3.4357	3.2024
18	6156042	6195452	4.709	1.951	3.3572	3.3391
18	6195516	6231754	5.2061	2.1052	3.225	3.5121
18	6231754	6292208	5.5714	2.3766	3.0879	3.6786
18	6292273	6334079	6.2808	2.4235	3.3672	4.0238
18	6334079	6382246	6.4146	2.4033	3.5661	4.128
18	6382246	6452631	7.3049	2.592	3.6196	4.5055
18	6452631	6516617	6.821	3.0835	3.4111	4.4385
18	6516748	6562814	6.1869	3.7058	3.0212	4.3046
18	6562814	6624884	5.6551	4.278	2.5433	4.1588
18	6624884	6675237	5.2304	4.6313	2.2679	4.0432
18	6675237	6723430	4.7322	4.8822	2.1877	3.934
18	6723430	6772511	4.3605	5.4574	1.5088	3.7756
18	6772511	6823135	4.1174	5.8372	0.8775	3.6107
18	6823135	6878289	3.9765	5.9543	0.5397	3.4902
18	6878289	6926549	3.9525	5.7908	0.5325	3.4253
18	6926742	6975370	4.0358	5.7333	0.8261	3.5318
18	6975370	7030809	4.2128	5.7623	1.4623	3.8125
18	7030809	7082194	4.2249	5.507	2.4412	4.0577
18	7082194	7124029	4.1794	5.4697	3.177	4.2754
18	7124029	7186547	4.1248	5.0795	3.6695	4.2912
18	7186547	7291380	4.1425	3.8829	4.0692	4.0315
18	7291380	7343310	4.2627	3.0412	4.5032	3.9357
18	7343310	7393789	3.9735	2.6707	4.8305	3.8249
18	7393789	7453356	3.0853	2.108	5.3324	3.5086
18	7453357	7504192	2.3854	1.5687	5.4229	3.1257
18	7504256	7556641	2.1714	1.1557	6.3057	3.2109
18	7556642	7613126	2.4017	0.8155	6.869	3.3621
18	7613126	7666289	3.0992	0.5699	7.0618	3.577
18	7666289	7727045	3.2924	0.4205	6.853	3.522
18	7727045	7775586	2.8695	0.3741	6.2783	3.1739
18	7775885	7829886	3.7013	0.4224	5.38	3.1679
18	7829886	7876504	5.4055	0.5516	4.3572	3.4381
18	7876701	7943215	6.5494	0.8011	3.9118	3.7541
18	7943215	8007020	6.9558	1.2135	3.5414	3.9036
18	8007020	8147807	7.4516	2.1968	3.1065	4.2516
18	8147807	8194885	8.8055	2.8996	2.8319	4.8457
18	8194885	8259333	8.097	2.8445	2.7433	4.5616
18	8259333	8321974	8.1748	3.1654	2.7007	4.6803
18	8321974	8417551	8.8228	3.6759	2.7408	5.0798
18	8417551	8475963	8.6128	3.7523	2.8679	5.0777
18	8475963	8526925	7.8988	3.5241	3.0174	4.8134
18	8526925	8601241	6.501	3.1857	3.2494	4.312
18	8601241	8654821	4.6893	3.6026	3.5467	3.9462
18	8654821	8763522	3.5917	3.7181	4.1846	3.8315
18	8763650	8829885	3.4094	3.08	4.5726	3.6873
18	8829885	8924042	2.2652	2.0879	4.0359	2.7963
18	8924042	9005216	1.3583	1.3388	3.5318	2.0763
18	9005216	9071613	0.959	0.9239	3.3804	1.7544
18	9071613	9185536	0.9522	0.7009	3.0769	1.5767
18	9185536	9229740	1.3086	0.7193	2.9085	1.6455
18	9229740	9273913	1.6902	0.8372	2.7844	1.7706
18	9273913	9331340	2.2801	1.062	2.7091	2.0171
18	9331405	9396389	3.1207	1.4493	2.5385	2.3695
18	9396389	9447463	3.7056	1.5361	2.2736	2.5051
18	9447463	9529060	4.1434	1.5196	2.1915	2.6182
18	9529060	9614258	4.3486	1.8471	2.3985	2.8647
18	9614258	9691187	5.0858	2.5332	2.9368	3.5186
18	9691187	9769814	4.786	2.9497	3.7731	3.8363
18	9769814	9819037	4.4467	3.2821	4.7929	4.1739
18	9819037	9877489	4.3973	3.7993	5.3171	4.5046
18	9877489	9937180	4.4717	4.8792	6.2089	5.1866
18	9937180	10014096	4.7155	5.7624	7.0856	5.8545
18	10014289	10105258	4.0825	5.9055	6.5099	5.4993
18	10105322	10159581	3.7996	5.3356	4.9965	4.7106
18	10159581	10324931	3.7261	5.1664	3.6762	4.1896
18	10325097	10442306	3.0743	5.2105	3.3043	3.8631
18	10442306	10485273	4.4486	4.0173	2.8678	3.7779
18	10485273	10529670	4.8545	3.7037	2.8258	3.7947
18	10529670	10598305	5.1831	3.4033	3.7226	4.103
18	10598306	10645004	5.3131	3.2067	4.777	4.4323
18	10645004	10700121	5.8464	3.1369	5.2973	4.7602
18	10700121	10766198	6.058	3.1518	5.4807	4.8969
18	10766198	10829115	5.5683	2.8412	5.6758	4.6951
18	10829115	10896673	5.2714	2.4428	5.9401	4.5514
18	10896858	11017699	3.9194	2.0489	5.7812	3.9165
18	11017700	11095348	2.8126	1.8378	5.1847	3.2784
18	11095348	11169219	2.5234	1.8352	4.8578	3.0721
18	11169219	11222287	2.6022	1.9329	4.3174	2.9508
18	11222572	11269138	2.88	2.0769	3.6096	2.8555
18	11269138	11387324	2.8484	2.4386	2.3525	2.5465
18	11387324	11435953	3.205	2.4491	1.5635	2.4059
18	11435953	11543790	3.9335	2.2251	1.365	2.5079
18	11543790	11657613	5.016	2.4631	1.8339	3.1044
18	11657613	11730708	5.9616	3.1425	2.9192	4.0077
18	11730708	11832034	7.8563	3.2541	4.4478	5.1861
18	11832034	11884793	9.0233	3.6186	5.4742	6.0387
18	11884793	11935890	9.5022	4.3873	4.7564	6.2153
18	11935890	11981271	9.2012	5.4866	4.1174	6.2684
18	11981271	12036403	9.7388	5.5845	3.5964	6.3066
18	12036403	12088377	7.5432	4.9743	3.8009	5.4395
18	12088377	12133563	6.0869	5.3745	2.7858	4.7491
18	12133627	12185371	6.0337	5.6955	3.3631	5.0308
18	12185371	12244209	5.3795	5.8298	4.9371	5.3821
18	12244273	12328138	5.1508	5.6303	5.3539	5.3783
18	12328139	12400076	5.4869	5.4748	4.7842	5.2486
18	12400076	12441936	4.9634	5.2682	4.5155	4.9157
18	12441936	12538329	4.6517	4.4375	4.4422	4.5105
18	12538329	12663584	3.031	3.9954	3.6651	3.5638
18	12663584	12731456	1.6624	4.2187	2.6645	2.8485
18	12731456	12772906	1.5285	4.6245	2.2711	2.808
18	12772971	12943001	2.139	5.0727	1.8897	3.0338
18	12943001	12987852	2.5139	4.557	1.8568	2.9759
18	12987852	13038822	2.6162	4.3785	2.0058	3.0002
18	13038822	13084741	2.5657	3.6911	1.8828	2.7132
18	13084997	13192655	3.014	3.0763	1.3902	2.4935
18	13192656	13265633	3.5311	2.1494	1.4051	2.3619
18	13265762	13363468	3.785	1.7338	1.8876	2.4688
18	13363468	13409700	3.9002	1.6969	1.9841	2.5271
18	13409700	13454863	4.0877	1.8466	2.005	2.6464
18	13454863	13602611	4.3691	2.1471	2.0647	2.8603
18	13602611	13660912	4.4235	2.5653	2.1459	3.0449
18	13660912	13712458	4.7072	3.3029	2.1986	3.4029
18	13712458	13832864	5.0462	4.0053	2.2536	3.7684
18	13832928	13889995	5.1133	4.3005	2.2746	3.8961
18	13889996	13942697	4.979	4.2156	2.3151	3.8366
18	13942697	13985217	4.7616	3.9885	2.3688	3.7063
18	13985217	14026407	4.5279	3.7187	2.4305	3.559
18	14026407	14066184	4.5238	3.6297	2.4348	3.5294
18	14066249	14111931	4.532	3.6209	2.3079	3.4869
18	14111931	14154972	4.4861	3.6803	2.2911	3.4858
18	14154972	14200615	4.3834	3.7318	2.4062	3.5071
18	14200615	14264978	4.1758	3.7815	2.6692	3.5422
18	14264978	14389672	3.7264	3.8818	2.7336	3.4473
18	14389672	14479653	3.3359	3.9478	2.919	3.4009
18	14479653	14529610	3.2137	3.9612	3.1636	3.4462
18	14529611	14679364	3.2438	4.0286	3.8016	3.6913
18	14679364	14782741	3.1576	4.2303	4.6807	4.0229
18	14782741	14839198	3.0342	4.3178	4.999	4.117
18	14839327	14892162	2.9311	4.3538	5.0956	4.1268
18	14892162	14943240	2.8509	4.3707	5.1002	4.1073
18	14943304	14990450	2.7938	4.3715	5.027	4.0641
18	14990450	15038999	2.6881	4.3577	4.8826	3.9761
18	15038999	15091950	2.5561	4.3276	4.6507	3.8448
18	15091950	15198058	2.4157	4.2464	4.1162	3.5928
18	15198058	15246990	2.277	4.1347	3.5408	3.3175
18	15246990	15338492	2.1474	4.0793	3.3809	3.2025
18	15338492	15411565	1.9734	3.8578	3.4362	3.0891
18	15411565	15575688	1.6937	3.6412	3.3873	2.9074
18	15575688	15630919	1.4369	3.3788	3.2047	2.6735
18	15630919	15741475	1.2443	3.1732	2.9698	2.4624
18	15741475	15861124	0.9787	2.8323	2.6737	2.1616
18	15861124	15945756	0.7449	2.5505	2.4428	1.9127
18	15945756	16000632	0.5862	2.3434	2.2846	1.7381
18	16000632	16095425	0.417	2.1079	2.1145	1.5465
18	16095425	16206356	0.1859	1.7992	1.8823	1.2892
18	16206356	16364311	0	1.4101	1.5811	0.997
18	16364311	16419189	0	1.102	1.3434	0.8151
18	16419189	16528597	0	0.8641	1.1607	0.6749
18	16528597	16588667	0	0.6186	0.9726	0.5304
18	16588667	16642961	0	0.4529	0.8461	0.433
18	16642962	16694816	0	0.2992	0.7288	0.3427
18	16694816	16751955	0	0.1412	0.6086	0.2499
19	34508	120290	0	0	0.7732	0.2577
19	120290	221909	0	0	1.079	0.3597
19	221909	309503	0.1287	0	1.3877	0.5055
19	309503	362631	0.2298	0	1.6171	0.6156
19	362631	449819	0.3306	0	1.8458	0.7255
19	449819	517777	0.4419	0.0929	2.1213	0.8854
19	517777	605280	0.5535	0.3439	2.389	1.0954
19	605280	660562	0.6559	0.5791	2.5813	1.2721
19	660562	698607	0.7228	0.7355	2.8727	1.4437
19	698607	739234	0.7792	0.869	2.8105	1.4862
19	739234	785638	0.8357	1.0184	3.1005	1.6515
19	785638	829843	0.8764	1.1758	3.3612	1.8045
